"order id","order date","ship date","ship mode","customer id",segment,state,city,region,category,sub-category,sales,Quantity,Discount,Profit,order_year,order_month,days_difference,profit_status
CA-2017-116358,02/11/2017,06/11/2017,"Standard Class",KM-16225,Corporate,Kansas,"Overland Park",Central,"Office Supplies",Fasteners,18.24,3,0,9.12,2017,2017-11,4,Profit
CA-2017-116358,02/11/2017,06/11/2017,"Standard Class",KM-16225,Corporate,Kansas,"Overland Park",Central,"Office Supplies",Art,27.78,6,0,9.1674,2017,2017-11,4,Profit
CA-2014-102988,05/04/2014,09/04/2014,"Second Class",GM-14695,Corporate,Virginia,Alexandria,South,"Office Supplies",Art,22.96,7,0,7.5768,2014,2014-04,4,Profit
CA-2014-102988,05/04/2014,09/04/2014,"Second Class",GM-14695,Corporate,Virginia,Alexandria,South,Technology,Phones,28.99,1,0,8.4071,2014,2014-04,4,Profit
CA-2014-102988,05/04/2014,09/04/2014,"Second Class",GM-14695,Corporate,Virginia,Alexandria,South,"Office Supplies",Paper,12.96,2,0,6.3504,2014,2014-04,4,Profit
CA-2014-102988,05/04/2014,09/04/2014,"Second Class",GM-14695,Corporate,Virginia,Alexandria,South,"Office Supplies",Art,22.96,7,0,6.6584,2014,2014-04,4,Profit
CA-2014-102988,05/04/2014,09/04/2014,"Second Class",GM-14695,Corporate,Virginia,Alexandria,South,"Office Supplies",Supplies,4164.05,5,0,83.281,2014,2014-04,4,Profit
US-2014-117170,17/09/2014,24/09/2014,"Standard Class",KT-16465,Consumer,"North Carolina",Raleigh,South,Technology,Accessories,47.984,2,0.2,13.1956,2014,2014-09,7,Profit
US-2014-117170,17/09/2014,24/09/2014,"Standard Class",KT-16465,Consumer,"North Carolina",Raleigh,South,"Office Supplies",Paper,4.624,1,0.2,1.6762,2014,2014-09,7,Profit
CA-2014-159478,30/09/2014,06/10/2014,"Standard Class",MH-17785,Corporate,"New York","New York City",East,Furniture,Furnishings,15.24,3,0,5.1816,2014,2014-09,6,Profit
CA-2014-103702,12/09/2014,17/09/2014,"Standard Class",AF-10885,Consumer,Ohio,Fairfield,East,"Office Supplies",Binders,63.924,7,0.7,-46.8776,2014,2014-09,5,Loss
CA-2017-150525,20/02/2017,25/02/2017,"Standard Class",JP-16135,"Home Office",Oklahoma,Muskogee,Central,"Office Supplies",Art,6.56,2,0,1.9024,2017,2017-02,5,Profit
CA-2017-150525,20/02/2017,25/02/2017,"Standard Class",JP-16135,"Home Office",Oklahoma,Muskogee,Central,"Office Supplies",Appliances,13.11,3,0,3.4086,2017,2017-02,5,Profit
CA-2015-157770,13/12/2015,15/12/2015,"First Class",RD-19585,Consumer,California,Temecula,West,Technology,Phones,494.376,3,0.2,49.4376,2015,2015-12,2,Profit
CA-2015-157770,13/12/2015,15/12/2015,"First Class",RD-19585,Consumer,California,Temecula,West,"Office Supplies",Binders,29.2,5,0.2,9.855,2015,2015-12,2,Profit
CA-2015-157770,13/12/2015,15/12/2015,"First Class",RD-19585,Consumer,California,Temecula,West,Technology,Accessories,248.85,5,0,27.3735,2015,2015-12,2,Profit
CA-2015-157770,13/12/2015,15/12/2015,"First Class",RD-19585,Consumer,California,Temecula,West,Technology,Accessories,36.24,1,0,15.2208,2015,2015-12,2,Profit
CA-2016-167290,30/10/2016,04/11/2016,"Standard Class",JF-15295,Consumer,Michigan,"Sterling Heights",Central,"Office Supplies",Art,11.68,2,0,3.504,2016,2016-10,5,Profit
CA-2014-106264,26/12/2014,30/12/2014,"Standard Class",CK-12595,Consumer,California,"San Diego",West,"Office Supplies",Supplies,11.91,3,0,0.1191,2014,2014-12,4,Profit
CA-2014-106264,26/12/2014,30/12/2014,"Standard Class",CK-12595,Consumer,California,"San Diego",West,Furniture,Furnishings,3.48,2,0,1.1136,2014,2014-12,4,Profit
CA-2014-138023,15/08/2014,18/08/2014,"First Class",KH-16510,Consumer,Texas,Dallas,Central,"Office Supplies",Binders,30.96,8,0.8,-52.632,2014,2014-08,3,Loss
CA-2017-113418,01/10/2017,03/10/2017,"First Class",CM-12655,"Home Office","New York","New York City",East,Technology,Machines,1704.89,11,0,767.2005,2017,2017-10,2,Profit
US-2015-110569,23/05/2015,30/05/2015,"Standard Class",EB-13870,Consumer,Arizona,Phoenix,West,"Office Supplies",Binders,19.194,7,0.7,-12.796,2015,2015-05,7,Loss
US-2015-110569,23/05/2015,30/05/2015,"Standard Class",EB-13870,Consumer,Arizona,Phoenix,West,"Office Supplies",Appliances,121.792,4,0.2,13.7016,2015,2015-05,7,Profit
CA-2017-136308,16/11/2017,16/11/2017,"Same Day",MW-18235,Corporate,California,"San Francisco",West,Technology,Machines,1919.976,3,0.2,215.9973,2017,2017-11,0,Profit
US-2014-159926,18/11/2014,22/11/2014,"Standard Class",CS-11950,Consumer,Pennsylvania,Philadelphia,East,"Office Supplies",Binders,50.997,1,0.7,-40.7976,2014,2014-11,4,Loss
US-2014-159926,18/11/2014,22/11/2014,"Standard Class",CS-11950,Consumer,Pennsylvania,Philadelphia,East,"Office Supplies",Storage,76.792,1,0.2,-16.3183,2014,2014-11,4,Loss
US-2014-159926,18/11/2014,22/11/2014,"Standard Class",CS-11950,Consumer,Pennsylvania,Philadelphia,East,Technology,Phones,539.964,6,0.4,-107.9928,2014,2014-11,4,Loss
US-2014-159926,18/11/2014,22/11/2014,"Standard Class",CS-11950,Consumer,Pennsylvania,Philadelphia,East,Furniture,Furnishings,60.312,3,0.2,5.2773,2014,2014-11,4,Profit
US-2014-159926,18/11/2014,22/11/2014,"Standard Class",CS-11950,Consumer,Pennsylvania,Philadelphia,East,"Office Supplies",Binders,1.944,3,0.7,-1.4256,2014,2014-11,4,Loss
CA-2014-104738,30/12/2014,01/01/2015,"Second Class",SP-20620,Corporate,Texas,Laredo,Central,"Office Supplies",Envelopes,12.984,3,0.2,4.7067,2014,2014-12,2,Profit
CA-2014-104738,30/12/2014,01/01/2015,"Second Class",SP-20620,Corporate,Texas,Laredo,Central,Technology,Phones,217.584,2,0.2,19.0386,2014,2014-12,2,Profit
CA-2014-104738,30/12/2014,01/01/2015,"Second Class",SP-20620,Corporate,Texas,Laredo,Central,Technology,Phones,328.776,3,0.2,28.7679,2014,2014-12,2,Profit
CA-2014-104738,30/12/2014,01/01/2015,"Second Class",SP-20620,Corporate,Texas,Laredo,Central,"Office Supplies",Binders,2.286,3,0.8,-3.6576,2014,2014-12,2,Loss
CA-2014-104738,30/12/2014,01/01/2015,"Second Class",SP-20620,Corporate,Texas,Laredo,Central,Technology,Accessories,47.984,2,0.2,14.3952,2014,2014-12,2,Profit
CA-2015-144386,05/11/2015,11/11/2015,"Standard Class",GT-14635,Corporate,"New York","New York City",East,"Office Supplies",Binders,25.344,6,0.2,8.8704,2015,2015-11,6,Profit
CA-2016-111416,17/09/2016,22/09/2016,"Standard Class",LW-17215,Consumer,"New York","New York City",East,"Office Supplies",Binders,232.4,5,0.2,78.435,2016,2016-09,5,Profit
CA-2016-162747,20/03/2016,25/03/2016,"Second Class",AH-10030,Corporate,Mississippi,Gulfport,South,Furniture,Furnishings,86.45,7,0,38.038,2016,2016-03,5,Profit
US-2014-133130,27/09/2014,01/10/2014,"Standard Class",TH-21100,Consumer,California,"San Diego",West,Furniture,Chairs,603.92,5,0.2,45.294,2014,2014-09,4,Profit
US-2014-133130,27/09/2014,01/10/2014,"Standard Class",TH-21100,Consumer,California,"San Diego",West,"Office Supplies",Paper,81.98,2,0,40.1702,2014,2014-09,4,Profit
CA-2017-169978,24/12/2017,28/12/2017,"Standard Class",HG-15025,Consumer,"New York",Oceanside,East,Furniture,Chairs,271.764,2,0.1,48.3136,2017,2017-12,4,Profit
CA-2017-169978,24/12/2017,28/12/2017,"Standard Class",HG-15025,Consumer,"New York",Oceanside,East,"Office Supplies",Binders,14.376,3,0.2,4.8519,2017,2017-12,4,Profit
CA-2017-161739,10/11/2017,15/11/2017,"Second Class",EB-13750,Corporate,Texas,"Round Rock",Central,Furniture,Furnishings,341.96,5,0.6,-427.45,2017,2017-11,5,Loss
CA-2015-165057,11/09/2015,15/09/2015,"Standard Class",SC-20725,Consumer,California,Redlands,West,"Office Supplies",Art,181.35,9,0,48.9645,2015,2015-09,4,Profit
CA-2015-165057,11/09/2015,15/09/2015,"Standard Class",SC-20725,Consumer,California,Redlands,West,"Office Supplies",Labels,8.64,3,0,4.2336,2015,2015-09,4,Profit
CA-2014-134551,20/12/2014,25/12/2014,"Standard Class",TS-21505,Consumer,Tennessee,Columbia,South,"Office Supplies",Appliances,43.512,7,0.2,3.8073,2014,2014-12,5,Profit
CA-2014-134551,20/12/2014,25/12/2014,"Standard Class",TS-21505,Consumer,Tennessee,Columbia,South,Furniture,Chairs,662.88,3,0.2,74.574,2014,2014-12,5,Profit
CA-2014-134551,20/12/2014,25/12/2014,"Standard Class",TS-21505,Consumer,Tennessee,Columbia,South,"Office Supplies",Paper,25.92,5,0.2,9.072,2014,2014-12,5,Profit
CA-2015-120810,23/07/2015,27/07/2015,"Standard Class",TH-21550,"Home Office","New York","New York City",East,"Office Supplies",Appliances,68.94,3,0,20.682,2015,2015-07,4,Profit
CA-2015-120810,23/07/2015,27/07/2015,"Standard Class",TH-21550,"Home Office","New York","New York City",East,Furniture,Furnishings,128.82,3,0,50.2398,2015,2015-07,4,Profit
CA-2014-165309,11/11/2014,15/11/2014,"Standard Class",KD-16270,Consumer,Texas,Houston,Central,"Office Supplies",Binders,896.99,5,0.8,-1480.0335,2014,2014-11,4,Loss
CA-2014-165309,11/11/2014,15/11/2014,"Standard Class",KD-16270,Consumer,Texas,Houston,Central,"Office Supplies",Binders,1.234,1,0.8,-1.9744,2014,2014-11,4,Loss
CA-2014-165309,11/11/2014,15/11/2014,"Standard Class",KD-16270,Consumer,Texas,Houston,Central,"Office Supplies",Art,67.56,3,0.2,6.756,2014,2014-11,4,Profit
CA-2014-165309,11/11/2014,15/11/2014,"Standard Class",KD-16270,Consumer,Texas,Houston,Central,"Office Supplies",Paper,21.72,5,0.2,7.8735,2014,2014-11,4,Profit
CA-2014-165309,11/11/2014,15/11/2014,"Standard Class",KD-16270,Consumer,Texas,Houston,Central,"Office Supplies",Paper,262.336,8,0.2,95.0968,2014,2014-11,4,Profit
CA-2014-165309,11/11/2014,15/11/2014,"Standard Class",KD-16270,Consumer,Texas,Houston,Central,Technology,Phones,148.48,2,0.2,16.704,2014,2014-11,4,Profit
CA-2014-165309,11/11/2014,15/11/2014,"Standard Class",KD-16270,Consumer,Texas,Houston,Central,Technology,Phones,241.176,3,0.2,15.0735,2014,2014-11,4,Profit
CA-2017-122595,14/12/2017,20/12/2017,"Standard Class",GM-14455,"Home Office",Illinois,Chicago,Central,Technology,Accessories,227.976,3,0.2,28.497,2017,2017-12,6,Profit
CA-2017-122595,14/12/2017,20/12/2017,"Standard Class",GM-14455,"Home Office",Illinois,Chicago,Central,Technology,Phones,52.68,3,0.2,19.755,2017,2017-12,6,Profit
CA-2017-122595,14/12/2017,20/12/2017,"Standard Class",GM-14455,"Home Office",Illinois,Chicago,Central,Furniture,Furnishings,2.032,1,0.6,-1.3208,2017,2017-12,6,Loss
US-2017-109253,21/08/2017,22/08/2017,"First Class",PR-18880,Consumer,California,Oakland,West,"Office Supplies",Art,17.12,4,0,4.9648,2017,2017-08,1,Profit
US-2017-109253,21/08/2017,22/08/2017,"First Class",PR-18880,Consumer,California,Oakland,West,Technology,Phones,431.968,4,0.2,37.7972,2017,2017-08,1,Profit
US-2017-109253,21/08/2017,22/08/2017,"First Class",PR-18880,Consumer,California,Oakland,West,Furniture,Furnishings,129.92,4,0,10.3936,2017,2017-08,1,Profit
US-2017-109253,21/08/2017,22/08/2017,"First Class",PR-18880,Consumer,California,Oakland,West,Furniture,Tables,568.728,3,0.2,28.4364,2017,2017-08,1,Profit
US-2017-109253,21/08/2017,22/08/2017,"First Class",PR-18880,Consumer,California,Oakland,West,"Office Supplies",Binders,117.144,9,0.2,42.4647,2017,2017-08,1,Profit
US-2017-109253,21/08/2017,22/08/2017,"First Class",PR-18880,Consumer,California,Oakland,West,"Office Supplies",Appliances,203.52,3,0,54.9504,2017,2017-08,1,Profit
US-2017-109253,21/08/2017,22/08/2017,"First Class",PR-18880,Consumer,California,Oakland,West,"Office Supplies",Labels,51.75,5,0,24.84,2017,2017-08,1,Profit
CA-2016-145982,27/08/2016,01/09/2016,"Second Class",TB-21055,Consumer,Massachusetts,Quincy,East,"Office Supplies",Paper,122.97,3,0,60.2553,2016,2016-08,5,Profit
CA-2016-145982,27/08/2016,01/09/2016,"Second Class",TB-21055,Consumer,Massachusetts,Quincy,East,Furniture,Tables,244.615,1,0.3,20.967,2016,2016-08,5,Profit
CA-2016-145982,27/08/2016,01/09/2016,"Second Class",TB-21055,Consumer,Massachusetts,Quincy,East,Technology,Phones,59.97,3,0,28.7856,2016,2016-08,5,Profit
CA-2016-145982,27/08/2016,01/09/2016,"Second Class",TB-21055,Consumer,Massachusetts,Quincy,East,"Office Supplies",Paper,81.54,9,0,36.693,2016,2016-08,5,Profit
CA-2016-145982,27/08/2016,01/09/2016,"Second Class",TB-21055,Consumer,Massachusetts,Quincy,East,"Office Supplies",Fasteners,11.68,4,0,5.256,2016,2016-08,5,Profit
CA-2016-145982,27/08/2016,01/09/2016,"Second Class",TB-21055,Consumer,Massachusetts,Quincy,East,"Office Supplies",Binders,29,5,0,13.92,2016,2016-08,5,Profit
CA-2015-112014,13/08/2015,20/08/2015,"Standard Class",ON-18715,Corporate,California,Yucaipa,West,"Office Supplies",Art,50.8,5,0,13.208,2015,2015-08,7,Profit
CA-2017-154732,05/11/2017,07/11/2017,"First Class",AH-10195,Corporate,Illinois,Chicago,Central,"Office Supplies",Binders,16.03,5,0.8,-25.648,2017,2017-11,2,Loss
CA-2016-147536,26/12/2016,31/12/2016,"Standard Class",AR-10510,Consumer,"New York","New York City",East,Technology,Accessories,89.97,3,0,18.8937,2016,2016-12,5,Profit
US-2014-134733,23/09/2014,28/09/2014,"Standard Class",BM-11650,Corporate,California,"San Diego",West,Furniture,Bookcases,435.999,3,0.15,20.5176,2014,2014-09,5,Profit
US-2014-134733,23/09/2014,28/09/2014,"Standard Class",BM-11650,Corporate,California,"San Diego",West,Technology,Phones,83.984,2,0.2,31.494,2014,2014-09,5,Profit
US-2014-150434,19/07/2014,24/07/2014,"Standard Class",CA-12310,Corporate,Connecticut,Bristol,East,Technology,Phones,359.98,2,0,93.5948,2014,2014-07,5,Profit
US-2014-150434,19/07/2014,24/07/2014,"Standard Class",CA-12310,Corporate,Connecticut,Bristol,East,Furniture,Tables,70.56,1,0.3,-4.032,2014,2014-07,5,Loss
US-2014-150434,19/07/2014,24/07/2014,"Standard Class",CA-12310,Corporate,Connecticut,Bristol,East,"Office Supplies",Binders,3.81,1,0,1.8288,2014,2014-07,5,Profit
CA-2017-100335,07/09/2017,13/09/2017,"Standard Class",NF-18595,"Home Office",Illinois,Chicago,Central,"Office Supplies",Paper,73.008,9,0.2,26.4654,2017,2017-09,6,Profit
CA-2016-139234,06/05/2016,10/05/2016,"Standard Class",AF-10870,Consumer,Illinois,Chicago,Central,"Office Supplies",Binders,3.208,2,0.8,-5.2932,2016,2016-05,4,Loss
CA-2016-139234,06/05/2016,10/05/2016,"Standard Class",AF-10870,Consumer,Illinois,Chicago,Central,Technology,Accessories,26.176,2,0.2,-3.272,2016,2016-05,4,Loss
US-2015-142020,04/06/2015,08/06/2015,"Second Class",TC-21535,"Home Office","New York","New York City",East,"Office Supplies",Paper,30.44,4,0,14.3068,2015,2015-06,4,Profit
US-2015-142020,04/06/2015,08/06/2015,"Second Class",TC-21535,"Home Office","New York","New York City",East,Furniture,Furnishings,35.28,3,0,11.9952,2015,2015-06,4,Profit
CA-2015-139962,13/12/2015,20/12/2015,"Standard Class",Dp-13240,"Home Office",Massachusetts,Revere,East,"Office Supplies",Paper,19.44,3,0,9.3312,2015,2015-12,7,Profit
CA-2015-139962,13/12/2015,20/12/2015,"Standard Class",Dp-13240,"Home Office",Massachusetts,Revere,East,"Office Supplies",Binders,37.88,2,0,18.94,2015,2015-12,7,Profit
CA-2016-130050,16/07/2016,18/07/2016,"Second Class",MC-17425,Corporate,Texas,Houston,Central,Furniture,Furnishings,9.552,3,0.6,-3.8208,2016,2016-07,2,Loss
CA-2014-115161,31/01/2014,02/02/2014,"First Class",LC-17050,Consumer,California,"Mission Viejo",West,Furniture,Bookcases,290.666,2,0.15,3.4196,2014,2014-01,2,Profit
CA-2014-165379,09/07/2014,15/07/2014,"Standard Class",BM-11650,Corporate,Texas,Dallas,Central,"Office Supplies",Paper,14.352,3,0.2,4.485,2014,2014-07,6,Profit
CA-2015-115511,21/11/2015,25/11/2015,"Standard Class",NW-18400,Consumer,Nevada,"Las Vegas",West,Furniture,Bookcases,141.96,2,0,41.1684,2015,2015-11,4,Profit
CA-2015-115511,21/11/2015,25/11/2015,"Standard Class",NW-18400,Consumer,Nevada,"Las Vegas",West,"Office Supplies",Binders,66.048,4,0.2,23.1168,2015,2015-11,4,Profit
CA-2016-134887,25/03/2016,25/03/2016,"Same Day",TB-21280,Consumer,Oklahoma,Norman,Central,Technology,Accessories,1287.45,5,0,244.6155,2016,2016-03,0,Profit
CA-2017-123778,23/09/2017,30/09/2017,"Standard Class",BS-11755,Consumer,California,"San Francisco",West,"Office Supplies",Binders,25.824,6,0.2,9.0384,2017,2017-09,7,Profit
CA-2017-123778,23/09/2017,30/09/2017,"Standard Class",BS-11755,Consumer,California,"San Francisco",West,"Office Supplies",Appliances,160.96,2,0,48.288,2017,2017-09,7,Profit
CA-2015-161718,04/12/2015,10/12/2015,"Standard Class",SO-20335,Consumer,"New York",Hempstead,East,Furniture,Furnishings,28.44,3,0,11.376,2015,2015-12,6,Profit
CA-2015-161718,04/12/2015,10/12/2015,"Standard Class",SO-20335,Consumer,"New York",Hempstead,East,Furniture,Chairs,364.41,5,0.1,8.098,2015,2015-12,6,Profit
CA-2015-161718,04/12/2015,10/12/2015,"Standard Class",SO-20335,Consumer,"New York",Hempstead,East,Technology,Phones,39.96,4,0,10.3896,2015,2015-12,6,Profit
CA-2015-161718,04/12/2015,10/12/2015,"Standard Class",SO-20335,Consumer,"New York",Hempstead,East,Furniture,Chairs,361.764,2,0.1,68.3332,2015,2015-12,6,Profit
CA-2016-100671,01/11/2016,04/11/2016,"First Class",CS-12490,Corporate,Texas,Conroe,Central,"Office Supplies",Storage,111.672,9,0.2,6.9795,2016,2016-11,3,Profit
CA-2017-142867,17/03/2017,21/03/2017,"Standard Class",PO-19180,"Home Office",Texas,Houston,Central,"Office Supplies",Binders,13.776,6,0.8,-22.0416,2017,2017-03,4,Loss
CA-2017-142867,17/03/2017,21/03/2017,"Standard Class",PO-19180,"Home Office",Texas,Houston,Central,"Office Supplies",Paper,10.272,3,0.2,3.21,2017,2017-03,4,Profit
CA-2017-103156,23/11/2017,24/11/2017,"First Class",TD-20995,Consumer,Pennsylvania,Philadelphia,East,Furniture,Furnishings,24.048,9,0.2,7.2144,2017,2017-11,1,Profit
US-2017-162208,27/08/2017,30/08/2017,"First Class",SP-20620,Corporate,Florida,Tampa,South,"Office Supplies",Envelopes,2.896,1,0.2,0.9774,2017,2017-08,3,Profit
CA-2015-130659,04/12/2015,09/12/2015,"Second Class",MS-17365,Consumer,"New York","New York City",East,"Office Supplies",Envelopes,17.94,3,0,8.7906,2015,2015-12,5,Profit
CA-2015-130659,04/12/2015,09/12/2015,"Second Class",MS-17365,Consumer,"New York","New York City",East,Furniture,Chairs,384.174,7,0.1,29.8802,2015,2015-12,5,Profit
CA-2015-130659,04/12/2015,09/12/2015,"Second Class",MS-17365,Consumer,"New York","New York City",East,Technology,Phones,1799.75,5,0,539.925,2015,2015-12,5,Profit
CA-2017-148404,07/10/2017,11/10/2017,"Standard Class",Dp-13240,"Home Office","North Carolina",Charlotte,South,"Office Supplies",Storage,580.672,4,0.2,65.3256,2017,2017-10,4,Profit
CA-2017-148404,07/10/2017,11/10/2017,"Standard Class",Dp-13240,"Home Office","North Carolina",Charlotte,South,"Office Supplies",Fasteners,18.936,3,0.2,5.9175,2017,2017-10,4,Profit
CA-2017-148404,07/10/2017,11/10/2017,"Standard Class",Dp-13240,"Home Office","North Carolina",Charlotte,South,Technology,Phones,222.384,2,0.2,16.6788,2017,2017-10,4,Profit
CA-2017-148404,07/10/2017,11/10/2017,"Standard Class",Dp-13240,"Home Office","North Carolina",Charlotte,South,"Office Supplies",Binders,50.454,6,0.7,-33.636,2017,2017-10,4,Loss
CA-2017-148404,07/10/2017,11/10/2017,"Standard Class",Dp-13240,"Home Office","North Carolina",Charlotte,South,Furniture,Tables,154.764,3,0.4,-36.1116,2017,2017-10,4,Loss
CA-2017-101077,25/03/2017,30/03/2017,"Second Class",DB-13660,Consumer,Texas,Dallas,Central,"Office Supplies",Paper,6.848,2,0.2,2.14,2017,2017-03,5,Profit
CA-2014-166471,09/08/2014,13/08/2014,"Standard Class",MG-17650,"Home Office",Washington,Seattle,West,Technology,Phones,1091.168,4,0.2,68.198,2014,2014-08,4,Profit
CA-2014-166471,09/08/2014,13/08/2014,"Standard Class",MG-17650,"Home Office",Washington,Seattle,West,Technology,Phones,219.168,2,0.2,-43.8336,2014,2014-08,4,Loss
CA-2014-105340,22/11/2014,25/11/2014,"First Class",EH-14185,Consumer,Texas,Pasadena,Central,"Office Supplies",Binders,6.928,1,0.8,-11.0848,2014,2014-11,3,Loss
US-2017-148362,01/07/2017,08/07/2017,"Standard Class",KF-16285,"Home Office",Indiana,Indianapolis,Central,"Office Supplies",Storage,443.92,4,0,13.3176,2017,2017-07,7,Profit
US-2017-148362,01/07/2017,08/07/2017,"Standard Class",KF-16285,"Home Office",Indiana,Indianapolis,Central,"Office Supplies",Binders,169.99,1,0,78.1954,2017,2017-07,7,Profit
US-2017-148362,01/07/2017,08/07/2017,"Standard Class",KF-16285,"Home Office",Indiana,Indianapolis,Central,"Office Supplies",Paper,25.92,4,0,12.4416,2017,2017-07,7,Profit
CA-2014-102274,21/11/2014,26/11/2014,"Standard Class",DH-13075,Corporate,Kentucky,Richmond,South,Technology,Phones,36.99,1,0,9.9873,2014,2014-11,5,Profit
CA-2014-102274,21/11/2014,26/11/2014,"Standard Class",DH-13075,Corporate,Kentucky,Richmond,South,"Office Supplies",Paper,629.1,6,0,301.968,2014,2014-11,5,Profit
CA-2014-102274,21/11/2014,26/11/2014,"Standard Class",DH-13075,Corporate,Kentucky,Richmond,South,"Office Supplies",Storage,193.95,3,0,9.6975,2014,2014-11,5,Profit
CA-2014-102274,21/11/2014,26/11/2014,"Standard Class",DH-13075,Corporate,Kentucky,Richmond,South,"Office Supplies",Art,5.46,3,0,1.4742,2014,2014-11,5,Profit
CA-2015-129700,04/05/2015,05/05/2015,"First Class",LA-16780,Corporate,Illinois,"Tinley Park",Central,Furniture,Furnishings,22.288,7,0.6,-8.9152,2015,2015-05,1,Loss
CA-2017-168739,29/05/2017,05/06/2017,"Standard Class",HZ-14950,Consumer,Texas,Houston,Central,Furniture,Furnishings,65.424,4,0.6,-52.3392,2017,2017-05,7,Loss
